Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Carboxyterminal Post-Translational Modifications of Tubulin	1/45	0.8673558427254492	0.9882169027773561	0	0	0.49499273557492734	0.07044041469774436	TUBB1
Somitogenesis	1/45	0.8673558427254492	0.9882169027773561	0	0	0.49499273557492734	0.07044041469774436	EPHA4
RNA Polymerase II Transcription	52/1360	0.868918290710105	0.9891862605135511	0	0	0.85847465480493	0.12062099861290045	BTG2;PRKAG1;PRKAG2;CTSV;NR3C1;PRKAG3;CTSL;CTSK;RSPO3;TP63;SKP1;MED1;PRKAB2;ITGA4;PDPK1;IGFBP3;GP1BA;OPRM1;PRKAB1;RBX1;AR;PPARG;PGR;ITGA5;PPARA;TP53;PPARD;PRKAA1;PRKAA2;EGFR;ANAPC11;GRIN2A;SMYD2;E2F4;CGA;E2F6;E2F8;MAPK3;GAD1;OPRK1;ZNF77;TNFRSF10A;MAPK14;GRIN2B;ESR1;NFKB1;POMC;MAPK11;IL6;INTS6;TP73;PF4
SUMOylation of DNA Replication Proteins	1/46	0.8731853285106912	0.9932304473239449	0	0	0.4839675291730086	0.06562960562486171	NUP210
SUMOylation of RNA Binding Proteins	1/47	0.8787588933715644	0.9987529532187037	0	0	0.4734216795711733	0.06118725025397345	NUP210
Infection With Mycobacterium Tuberculosis	2/82	0.8800658164267415	0.9992203422335215	0	0	0.5440857142857143	0.06951161984013114	LTF;MAPK3
Gene Expression (Transcription)	62/1615	0.882632203962341	0.9992203422335215	0	0	0.860665484180628	0.10745124137686829	BTG2;PRKAG1;PRKAG2;CTSV;NR3C1;PRKAG3;CTSL;CTSK;RSPO3;TP63;SKP1;MED1;PRKAB2;ITGA4;NUP210;PDPK1;IGFBP3;ADIPOQ;GP1BA;OPRM1;PRKAB1;RBX1;AR;PPARG;PLIN2;PGR;ITGA5;ANGPTL4;PPARA;TP53;MGLL;PPARD;PRKAA1;PRKAA2;EGFR;ANAPC11;GRIN2A;SMYD2;TASP1;E2F4;CGA;E2F6;E2F8;MAPK3;GAD1;OPRK1;ZNF77;TNFRSF10A;MAPK14;GRIN2B;ESR1;TARBP2;NFKB1;POMC;MAPK11;IL6;PRKRA;POLR3F;THRSP;INTS6;TP73;PF4
Complex IV Assembly	1/48	0.8840877601698846	0.9992203422335215	0	0	0.4633245895268629	0.05708110065088889	COX15
DNA Damage Bypass	1/48	0.8840877601698846	0.9992203422335215	0	0	0.4633245895268629	0.05708110065088889	RBX1
Defective CFTR Causes Cystic Fibrosis	1/48	0.8840877601698846	0.9992203422335215	0	0	0.4633245895268629	0.05708110065088889	CFTR
G Alpha (Z) Signalling Events	1/48	0.8840877601698846	0.9992203422335215	0	0	0.4633245895268629	0.05708110065088889	GNAS
PTEN Regulation	4/145	0.8844244468412601	0.9992203422335215	0	0	0.6168344260031033	0.07575848655379448	XIAP;PPARG;TP53;MAPK3
Mitotic Prometaphase	6/203	0.8849210368988957	0.9992203422335215	0	0	0.6617983879897661	0.08090939405856903	APITD1;ODF2;TUBB1;CENPL;BUB1;ITGB3BP
Intra-Golgi and Retrograde Golgi-to-ER Traffic	6/204	0.8876248179866002	0.9999707910578968	0	0	0.6584211808092405	0.07848783925230562	KLC3;KLC2;COG4;TUBB1;PLIN3;PLA2G6
PI Metabolism	2/84	0.8882719810115256	0.9999707910578968	0	0	0.530759581881533	0.06288296112915208	PLEKHA1;PIK3C2B
Defensins	1/49	0.8891826602500434	0.9999707910578968	0	0	0.4536482115677321	0.0532821607888787	CD4
Pyruvate Metabolism	1/49	0.8891826602500434	0.9999707910578968	0	0	0.4536482115677321	0.0532821607888787	GLO1
Viral Messenger RNA Synthesis	1/49	0.8891826602500434	0.9999707910578968	0	0	0.4536482115677321	0.0532821607888787	NUP210
Transcriptional Regulation by RUNX3	2/86	0.895954781535842	0.9999916093609006	0	0	0.5180680272108844	0.056917717008265735	ITGA4;TP53
RHOA GTPase Cycle	4/149	0.8965973401475498	0.9999916093609006	0	0	0.5996919066240076	0.06545542041506476	NET1;TIAM1;DDRGK1;C1QBP
Chromosome Maintenance	3/119	0.8984940452262112	0.9999916093609006	0	0	0.5624260238301901	0.06019938208173688	APITD1;CENPL;ITGB3BP
Asymmetric Localization of PCP Proteins	1/51	0.898711155532163	0.9999916093609006	0	0	0.4354566210045662	0.04650397646873374	FZD3
Cargo Trafficking to the Periciliary Membrane	1/51	0.898711155532163	0.9999916093609006	0	0	0.4354566210045662	0.04650397646873374	RAB11FIP3
Formation of TC-NER Pre-Incision Complex	1/51	0.898711155532163	0.9999916093609006	0	0	0.4354566210045662	0.04650397646873374	RBX1
RAC2 GTPase Cycle	2/88	0.9031434995785752	0.9999916093609006	0	0	0.5059667774086378	0.05154477039549798	ITGB1;TIAM1
Aquaporin-mediated Transport	1/52	0.9031639440641192	0.9999916093609006	0	0	0.4268958725042528	0.043479851406538886	GNAS
Pre-NOTCH Expression and Processing	2/89	0.9065614098525769	0.9999916093609006	0	0	0.5001247947454844	0.04906049551553259	E2F3;TP53
p53-Dependent G1 DNA Damage Response	1/53	0.9074211913583086	0.9999916093609006	0	0	0.4186643835616438	0.04067264118770683	TP53
p53-Dependent G1 S DNA Damage Checkpoint	1/53	0.9074211913583086	0.9999916093609006	0	0	0.4186643835616438	0.04067264118770683	TP53
Nuclear Envelope Breakdown	1/53	0.9074211913583086	0.9999916093609006	0	0	0.4186643835616438	0.04067264118770683	NUP210
Selenoamino Acid Metabolism	3/122	0.9075780721783077	0.9999916093609006	0	0	0.5481606830375171	0.05315825860191813	RPS28;RPS19;HNMT
Autodegradation of Cdh1 by Cdh1 APC C	1/54	0.9114914749477465	0.9999916093609006	0	0	0.41074351684328425	0.03806484941314637	ANAPC11
Ion Homeostasis	1/54	0.9114914749477465	0.9999916093609006	0	0	0.41074351684328425	0.03806484941314637	FXYD3
NR1H2 and NR1H3-mediated Signaling	1/54	0.9114914749477465	0.9999916093609006	0	0	0.41074351684328425	0.03806484941314637	ANGPTL3
Chaperonin-mediated Protein Folding	2/91	0.9130613518156097	0.9999916093609006	0	0	0.4888346709470305	0.0444605900295274	TUBB1;TP53
Viral Infection Pathways	37/1029	0.9142944487651261	0.9999916093609006	0	0	0.8050679243471582	0.0721361835442383	ITGB1;LY96;CXCR4;NR3C1;EGFR;IKBKB;GJA1;RPS19;CTSL;TUBB1;NLRP3;IL6R;GOLGA7;SKP1;MED1;ITGA4;NUP210;PDPK1;IL1R1;SIGMAR1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;NFKB1;RBX1;HLA-E;NFKBIA;ACE2;ANO1;CD4;RPS28;FXYD3;GRB2;MASP2;BCL2L1
APC C Cdc20 Mediated Degradation of Securin	1/55	0.915382996685967	0.9999916093609006	0	0	0.40311601555893795	0.03564058569755008	ANAPC11
G1 S DNA Damage Checkpoints	1/55	0.915382996685967	0.9999916093609006	0	0	0.40311601555893795	0.03564058569755008	TP53
Ion Transport by P-type ATPases	1/55	0.915382996685967	0.9999916093609006	0	0	0.40311601555893795	0.03564058569755008	FXYD3
RHOJ GTPase Cycle	1/55	0.915382996685967	0.9999916093609006	0	0	0.40311601555893795	0.03564058569755008	GJA1
Regulation of RAS by GAPs	1/55	0.915382996685967	0.9999916093609006	0	0	0.40311601555893795	0.03564058569755008	RBX1
Scavenging of Heme From Plasma	2/92	0.9161499687416823	0.9999916093609006	0	0	0.4833777777777778	0.04233190864605868	ALB;HBB
Deadenylation-dependent mRNA Decay	1/56	0.9191035989208461	0.9999916093609006	0	0	0.3957658779576588	0.03338539773781135	DDX6
Golgi Associated Vesicle Biogenesis	1/56	0.9191035989208461	0.9999916093609006	0	0	0.3957658779576588	0.03338539773781135	TBC1D8B
Regulation of PTEN Stability and Activity	1/56	0.9191035989208461	0.9999916093609006	0	0	0.3957658779576588	0.03338539773781135	XIAP
TCF Dependent Signaling in Response to WNT	5/189	0.9213443363680718	0.9999916093609006	0	0	0.5901912145991225	0.04834931436512557	RSPO3;XIAP;KREMEN2;RSPO4;RBX1
Peptide Chain Elongation	2/94	0.9220204015046009	0.9999916093609006	0	0	0.4728198757763975	0.03838726613789438	RPS28;RPS19
RAC3 GTPase Cycle	2/94	0.9220204015046009	0.9999916093609006	0	0	0.4728198757763975	0.03838726613789438	ITGB1;TIAM1
Recruitment of NuMA to Mitotic Centrosomes	2/94	0.9220204015046009	0.9999916093609006	0	0	0.4728198757763975	0.03838726613789438	ODF2;TUBB1
Ub-specific Processing Proteases	5/190	0.9234207076029864	0.9999916093609006	0	0	0.5869699975204562	0.04676410148689804	NFKBIA;AR;CYLD;TP53;CFTR
Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers	2/95	0.9248083588915813	0.9999916093609006	0	0	0.46771121351766515	0.03656039741898559	CD19;GRB2
Mitotic Anaphase	6/221	0.9259393931747187	0.9999916093609006	0	0	0.6058152884949136	0.04661536404440118	APITD1;TUBB1;CENPL;BUB1;ITGB3BP;ANAPC11
SUMOylation of Chromatin Organization Proteins	1/58	0.9260617114461083	0.9999916093609006	0	0	0.38183930144997197	0.029330758183721856	NUP210
Transcriptional Regulation of Granulopoiesis	1/58	0.9260617114461083	0.9999916093609006	0	0	0.38183930144997197	0.029330758183721856	IL6R
Mitotic Metaphase and Anaphase	6/222	0.92778575553064	0.9999916093609006	0	0	0.6029786962622784	0.045195930350410106	APITD1;TUBB1;CENPL;BUB1;ITGB3BP;ANAPC11
tRNA Processing in the Nucleus	1/59	0.9293132476028734	0.9999916093609006	0	0	0.3752361832782239	0.027508342852653012	NUP210
Formation of Paraxial Mesoderm	1/59	0.9293132476028734	0.9999916093609006	0	0	0.3752361832782239	0.027508342852653012	EPHA4
Anchoring of the Basal Body to the Plasma Membrane	2/97	0.9301045609260237	0.9999916093609006	0	0	0.45781654135338345	0.033172593671788125	AHI1;ODF2
Protein Folding	2/97	0.9301045609260237	0.9999916093609006	0	0	0.45781654135338345	0.033172593671788125	TUBB1;TP53
CDK-mediated Phosphorylation and Removal of Cdc6	1/60	0.9324219443745406	0.9999916093609006	0	0	0.3688568996207724	0.025808857044032015	ANAPC11
Cdc20 Phospho-APC C Mediated Degradation of Cyclin A	1/60	0.9324219443745406	0.9999916093609006	0	0	0.3688568996207724	0.025808857044032015	ANAPC11
DNA Damage Telomere Stress Induced Senescence	1/60	0.9324219443745406	0.9999916093609006	0	0	0.3688568996207724	0.025808857044032015	TP53
Recruitment and ATM-med Phosphorylation of Repair and Signaling Proteins at DNA Double Strand Breaks	1/60	0.9324219443745406	0.9999916093609006	0	0	0.3688568996207724	0.025808857044032015	TP53
Eukaryotic Translation Termination	2/98	0.9326185106284575	0.9999916093609006	0	0	0.45302380952380955	0.03160250894593556	RPS28;RPS19
Selenocysteine Synthesis	2/98	0.9326185106284575	0.9999916093609006	0	0	0.45302380952380955	0.03160250894593556	RPS28;RPS19
Regulation of Expression of SLITs and ROBOs	4/164	0.9327609829365948	0.9999916093609006	0	0	0.543041237113402	0.03779908700483601	RPS28;RPS19;LHX3;RBX1
Eukaryotic Translation Elongation	2/99	0.9350467106035696	0.9999916093609006	0	0	0.4483298969072165	0.03010929477641033	RPS28;RPS19
APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1	1/61	0.9353940697647439	0.9999916093609006	0	0	0.3626902587519026	0.024223129774566227	ANAPC11
APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint	1/61	0.9353940697647439	0.9999916093609006	0	0	0.3626902587519026	0.024223129774566227	ANAPC11
DNA Double Strand Break Response	1/61	0.9353940697647439	0.9999916093609006	0	0	0.3626902587519026	0.024223129774566227	TP53
HIV Infection	6/227	0.9364220046400991	0.9999916093609006	0	0	0.589180792868238	0.03870272329357319	CD4;NUP210;CXCR4;HLA-A;SKP1;RBX1
Gene Silencing by RNA	3/134	0.9369898030003716	0.9999916093609006	0	0	0.4976330637413314	0.032387392676208854	NUP210;PRKRA;TARBP2
Nonsense Mediated Decay (NMD) Independent of the Exon Junction Complex (EJC)	2/100	0.9373918360311566	0.9999916093609006	0	0	0.443731778425656	0.028688991224508714	RPS28;RPS19
Gap-filling DNA Repair Synthesis and Ligation in TC-NER	1/62	0.9382356171357722	0.9999916093609006	0	0	0.35672580282955313	0.02274275767060564	RBX1
TP53 Regulates Transcription of DNA Repair Genes	1/62	0.9382356171357722	0.9999916093609006	0	0	0.35672580282955313	0.02274275767060564	TP53
APC C Cdc20 Mediated Degradation of Mitotic Proteins	1/63	0.9409523169429117	0.9999916093609006	0	0	0.35095374871115037	0.021360032530352287	ANAPC11
rRNA Modification in the Nucleus and Cytosol	1/63	0.9409523169429117	0.9999916093609006	0	0	0.35095374871115037	0.021360032530352287	WDR36
Ca2+ Pathway	1/63	0.9409523169429117	0.9999916093609006	0	0	0.35095374871115037	0.021360032530352287	FZD3
Dual Incision in TC-NER	1/63	0.9409523169429117	0.9999916093609006	0	0	0.35095374871115037	0.021360032530352287	RBX1
Peroxisomal Protein Import	1/63	0.9409523169429117	0.9999916093609006	0	0	0.35095374871115037	0.021360032530352287	TYSND1
Translation of Structural Proteins 9694635	1/63	0.9409523169429117	0.9999916093609006	0	0	0.35095374871115037	0.021360032530352287	GOLGA7
Cilium Assembly	5/200	0.9416534256706416	0.9999916093609006	0	0	0.5565749235474006	0.033460163129655655	AHI1;IFT52;ODF2;TUBB1;RAB11FIP3
Viral mRNA Translation	2/102	0.9418432181000514	0.9999916093609006	0	0	0.43481142857142857	0.026052358695869117	RPS28;RPS19
Metabolism of Carbohydrates	8/290	0.9427556829817725	0.9999916093609006	0	0	0.6150707179524847	0.036257259274709686	VCAN;NUP210;NCAN;STAB2;AKR1A1;AKR1B1;HMMR;CD44
Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins	1/64	0.9435496485242905	0.9999916093609006	0	0	0.3453649344060303	0.020067876385024244	ANAPC11
Semaphorin Interactions	1/64	0.9435496485242905	0.9999916093609006	0	0	0.3453649344060303	0.020067876385024244	ITGB1
Epigenetic Regulation of Gene Expression	8/291	0.9440842653020811	0.9999916093609006	0	0	0.6128647932109935	0.03526414994430322	MED1;ADIPOQ;TASP1;PLIN2;PPARG;THRSP;ANGPTL4;MGLL
Cell Cycle	21/649	0.9449238006815323	0.9999916093609006	0	0	0.7225039436871242	0.04093056292216189	NUP210;ODF2;CABLES1;HMMR;ANAPC11;RBX1;CKS1B;APITD1;PPME1;TUBB1;CENPL;E2F2;E2F3;E2F4;PPP1R12B;E2F6;TP53;BUB1;ITGB3BP;SKP1;MAPK3
ABC Transporter Disorders	1/65	0.9460328512257566	0.9999916093609006	0	0	0.3399507705479452	0.018859783436075462	CFTR
HCMV Early Events	5/205	0.949216985767178	0.9999916093609006	0	0	0.5425172018348624	0.028274835440658036	ITGB1;NUP210;TUBB1;EGFR;NFKB1
Formation of a Pool of Free 40S Subunits	2/106	0.9498592141424725	0.9999916093609006	0	0	0.418	0.02150254742180878	RPS28;RPS19
Deubiquitination	7/268	0.9521427296150252	0.9999916093609006	0	0	0.5814682696965694	0.028515395459680303	NFKBIA;AR;CYLD;NLRP3;TP53;ESR1;CFTR
Chromatin Modifying Enzymes	6/238	0.9522668666491803	0.9999916093609006	0	0	0.5609188803990657	0.027434520768202107	MORF4L1;SETD6;SMYD2;PADI4;NFKB1;NFKB2
Chromatin Organization	6/238	0.9522668666491803	0.9999916093609006	0	0	0.5609188803990657	0.027434520768202107	MORF4L1;SETD6;SMYD2;PADI4;NFKB1;NFKB2
Bacterial Infection Pathways	3/143	0.953086115506805	0.9999916093609006	0	0	0.46542170644001307	0.022363520843264897	GRB2;LTF;MAPK3
DNA Replication	3/143	0.953086115506805	0.9999916093609006	0	0	0.46542170644001307	0.022363520843264897	SKP1;RBX1;ANAPC11
Loss of Nlp From Mitotic Centrosomes	1/69	0.9549213226977018	0.9999916093609006	0	0	0.31988651625033576	0.014755189893091263	ODF2
Loss of Proteins Required for Interphase Microtubule Organization From the Centrosome	1/69	0.9549213226977018	0.9999916093609006	0	0	0.31988651625033576	0.014755189893091263	ODF2
Signaling by ROBO Receptors	5/210	0.9558804864143406	0.9999916093609006	0	0	0.529145222644887	0.023876296021566348	RPS28;RPS19;LHX3;CXCR4;RBX1
Infectious Disease	46/1311	0.9563672789907567	0.9999916093609006	0	0	0.7814462312657259	0.03486286128568392	ITGB1;APP;LY96;CXCR4;NR3C1;EGFR;IKBKB;GJA1;RPS19;CTSL;TUBB1;C3AR1;NLRP3;IL6R;GOLGA7;SKP1;MAPK3;MED1;ITGA4;NUP210;PDPK1;IL1R1;SIGMAR1;HLA-B;HLA-C;HLA-A;MAPK14;HLA-F;HLA-G;NFKB1;RBX1;NFKB2;HLA-E;NFKBIA;ACE2;ANO1;IL6;CD4;RPS28;FXYD3;IL1B;GNAS;GRB2;MASP2;BCL2L1;LTF
RHOB GTPase Cycle	1/70	0.9569047706880004	0.9999916093609006	0	0	0.3152339355436437	0.013886496391046907	NET1
Diseases of Glycosylation	3/146	0.9575361195369113	0.9999916093609006	0	0	0.4555856043270231	0.019768695774466057	VCAN;NCAN;GFPT1
FCERI Mediated MAPK Activation	2/111	0.9584029495888006	0.9999916093609006	0	0	0.3987208387942333	0.01694044191429506	GRB2;MAPK3
Mitotic Prophase	2/111	0.9584029495888006	0.9999916093609006	0	0	0.3987208387942333	0.01694044191429506	NUP210;MAPK3
Influenza Viral RNA Transcription and Replication	3/149	0.9615882139109417	0.9999916093609006	0	0	0.44615372558853955	0.017475382796202695	RPS28;RPS19;NUP210
Hedgehog 'On' State	1/73	0.962347173009665	0.9999916093609006	0	0	0.30205162354134957	0.011592743340077837	RBX1
RAC1 GTPase Cycle	4/184	0.9631764450087875	0.9999916093609006	0	0	0.48219422171312204	0.01809128089415709	NISCH;ITGB1;TIAM1;IQGAP2
Glycolysis	1/74	0.9640042000880957	0.9999916093609006	0	0	0.29789829236254456	0.01092084041398357	NUP210
Transport of Mature mRNA Derived From an Intron-Containing Transcript	1/74	0.9640042000880957	0.9999916093609006	0	0	0.29789829236254456	0.01092084041398357	NUP210
L13a-mediated Translational Silencing of Ceruloplasmin Expression	2/116	0.9655416799107028	0.9999916093609006	0	0	0.3811328320802005	0.013364807241982513	RPS28;RPS19
Nuclear Envelope (NE) Reassembly	1/75	0.9655883793943719	0.9999916093609006	0	0	0.29385721337776133	0.010290187245797519	TUBB1
Transcriptional Regulation by Small RNAs	1/75	0.9655883793943719	0.9999916093609006	0	0	0.29385721337776133	0.010290187245797519	NUP210
GTP Hydrolysis and Joining of the 60S Ribosomal Subunit	2/117	0.9668206708564159	0.9999916093609006	0	0	0.37779875776397515	0.012747780015482138	RPS28;RPS19
Transcription-Coupled Nucleotide Excision Repair (TC-NER)	1/76	0.9671029097586518	0.9999916093609006	0	0	0.28992389649923894	0.009698060889957973	RBX1
Major Pathway of rRNA Processing in the Nucleolus and Cytosol	4/189	0.9684635400607702	0.9999916093609006	0	0	0.4690381102752237	0.015030064813675713	EBNA1BP2;RPS28;WDR36;RPS19
G2 M DNA Damage Checkpoint	1/77	0.968550850055328	0.9999916093609006	0	0	0.2860940879596251	0.00914193447938726	TP53
CDC42 GTPase Cycle	3/155	0.9686260948200436	0.9999916093609006	0	0	0.42840690112007707	0.013656159115397878	TIAM1;FMNL2;IQGAP2
SRP-dependent Cotranslational Protein Targeting to Membrane	2/119	0.9692429643048698	0.9999916093609006	0	0	0.3713015873015873	0.011599447241674818	RPS28;RPS19
Nonsense Mediated Decay (NMD) Enhanced by the Exon Junction Complex (EJC)	2/120	0.9703893124037114	0.9999916093609006	0	0	0.368135593220339	0.011065395736532768	RPS28;RPS19
Nonsense-Mediated Decay (NMD)	2/120	0.9703893124037114	0.9999916093609006	0	0	0.368135593220339	0.011065395736532768	RPS28;RPS19
Signaling by WNT	7/287	0.9706217361724764	0.9999916093609006	0	0	0.5414655172413793	0.016145661201181268	FZD3;RSPO3;XIAP;KREMEN2;RSPO4;SKP1;RBX1
PCP CE Pathway	1/79	0.9712585304616621	0.9999916093609006	0	0	0.2787290715372907	0.008128462851459968	FZD3
RNA Polymerase I Promoter Clearance	1/79	0.9712585304616621	0.9999916093609006	0	0	0.2787290715372907	0.008128462851459968	MAPK3
HIV Life Cycle	3/158	0.9716701528142727	0.9999916093609006	0	0	0.4200487192736399	0.012071730186850526	CD4;NUP210;CXCR4
MAPK6 MAPK4 Signaling	1/80	0.9725237405085997	0.9999916093609006	0	0	0.2751864054100919	0.007666911189552171	RAG1
Anti-inflammatory Response Favouring Leishmania Parasite Infection	3/159	0.9726211241500381	0.9999916093609006	0	0	0.4173340961098398	0.011585470779262946	IL6;GNAS;MAPK14
Leishmania Parasite Growth and Survival	3/159	0.9726211241500381	0.9999916093609006	0	0	0.4173340961098398	0.011585470779262946	IL6;GNAS;MAPK14
Centrosome Maturation	1/81	0.9737333111215744	0.9999916093609006	0	0	0.27173230593607306	0.007232921801939236	ODF2
RNA Polymerase I Transcription	1/81	0.9737333111215744	0.9999916093609006	0	0	0.27173230593607306	0.007232921801939236	MAPK3
RNA Polymerase II Transcribes snRNA Genes	1/81	0.9737333111215744	0.9999916093609006	0	0	0.27173230593607306	0.007232921801939236	INTS6
Recruitment of Mitotic Centrosome Proteins and Complexes	1/81	0.9737333111215744	0.9999916093609006	0	0	0.27173230593607306	0.007232921801939236	ODF2
Cell Cycle Checkpoints	6/261	0.9744657556433592	0.9999916093609006	0	0	0.5097048693185655	0.013183975734766108	APITD1;CENPL;TP53;BUB1;ITGB3BP;ANAPC11
Cap-dependent Translation Initiation	2/124	0.9745760959104642	0.9999916093609006	0	0	0.35599063231850114	0.009167711395627325	RPS28;RPS19
Eukaryotic Translation Initiation	2/124	0.9745760959104642	0.9999916093609006	0	0	0.35599063231850114	0.009167711395627325	RPS28;RPS19
Transport of Mature Transcript to Cytoplasm	1/83	0.9759952037130639	0.9999916093609006	0	0	0.2650768459739392	0.006440732977787119	NUP210
rRNA Processing in the Nucleus and Cytosol	4/199	0.9769809566971049	0.9999916093609006	0	0	0.444749904543719	0.010357388586280453	RPS28;WDR36;EBNA1BP2;RPS19
Global Genome Nucleotide Excision Repair (GG-NER)	1/84	0.9770520968885404	0.9999916093609006	0	0	0.26186939538977827	0.00607937789356043	RBX1
Reproduction	2/127	0.9773346568062833	0.9999916093609006	0	0	0.347392	0.007964361266579019	CATSPER1;CXCR4
Glucose Metabolism	1/85	0.9780625023298279	0.9999916093609006	0	0	0.25873831267666886	0.005739256322854926	NUP210
